OrderID,CustomerID,InvoiceDate,Quantity,UnitPrice,ProductCategory,Country,OrderStatus,ShippingCost,DiscountPct,Revenue,NetRevenue
ORD0002030,CUST00456,2024-03-03 05:25:33,13.0,176.33,Electronics,United Kingdom,Returned,10.66,0.0132,2262.03,2251.3700000000003
ORD0002031,CUST00469,2024-06-19 10:20:23,27.0,386.76,Toys,United Kingdom,Cancelled,22.23,0.251,7821.45,7799.22
ORD0002032,CUST00324,2024-05-03 04:22:20,10.0,401.88,Clothing,Netherlands,Processing,21.13,0.0746,3719.0,3697.87
ORD0002033,CUST00451,2024-11-11 10:41:52,3.0,77.98,Books,Belgium,Completed,13.14,0.1297,203.6,190.45999999999998
ORD0002034,CUST00393,2024-09-07 06:31:05,9.0,184.23,Toys,Italy,Unknown,17.29,0.2004,1325.79,1308.5
ORD0002035,CUST00209,2024-11-02 12:58:17,28.0,187.62,Toys,Spain,Returned,22.08,0.1288,4576.73,4554.65
ORD0002036,CUST00018,2024-04-16 10:12:19,12.0,76.98,Sports,Netherlands,Returned,12.39,0.1324,801.45,789.0600000000001
ORD0002037,CUST00444,2022-05-05 10:08:29,23.0,399.53,Electronics,United Kingdom,Returned,7.83,0.0197,9008.16,9000.33
ORD0002038,CUST00422,2024-10-29 17:03:46,14.0,354.05,Beauty,France,Cancelled,18.84,0.1204,4359.91,4341.07
ORD0002039,CUST00482,2024-07-09 22:54:01,1.0,96.41,Toys,Spain,Returned,5.5,0.2295,74.28,68.78
ORD0002040,CUST00242,2024-10-13 04:47:49,18.0,184.31,Home & Garden,Australia,Returned,9.71,0.2746,2406.57,2396.86
ORD0002041,CUST00212,2023-06-01 20:46:59,17.0,54.24,Beauty,Netherlands,Unknown,21.64,0.124,807.74,786.1
ORD0002042,CUST00368,2024-06-13 00:44:11,27.0,314.66,Clothing,United Kingdom,Completed,18.11,0.1271,7416.0,7397.89
ORD0002043,CUST00449,2022-06-05 23:01:04,9.0,62.0,Books,Spain,Returned,10.1,0.2108,440.37,430.27
ORD0002044,CUST00423,2024-03-03 06:30:29,9.0,492.99,Beauty,Sweden,Completed,5.37,0.2828,3182.15,3176.78
ORD0002045,CUST00358,2024-04-11 08:25:02,23.0,390.67,Books,Germany,Returned,8.9,0.0801,8265.68,8256.78
ORD0002046,CUST00260,2022-04-14 02:20:59,10.0,196.03,Electronics,United States,Completed,7.1,0.132,1701.54,1694.44
ORD0002047,CUST00181,2023-10-16 19:11:26,19.0,289.91,Toys,United States,Returned,4.4,0.2388,4192.91,4188.51
ORD0002048,CUST00309,2024-10-10 04:55:51,29.0,455.8,Home & Garden,United Kingdom,Completed,18.58,0.1829,10800.59,10782.01
ORD0002049,CUST00417,2024-04-30 20:46:11,15.0,277.72,Sports,Netherlands,Completed,6.3,0.0332,4027.5,4021.2
ORD0002050,CUST00378,2023-05-23 14:48:24,5.0,88.49,Toys,Germany,Shipped,11.35,0.1883,359.14,347.78999999999996
ORD0002051,CUST00233,2024-09-26 23:49:40,15.0,190.28,Toys,Belgium,Processing,9.65,0.056,2694.36,2684.71
ORD0002052,CUST00015,2022-03-22 22:23:05,20.0,421.81,Toys,United States,Returned,24.55,0.1531,7144.62,7120.07
ORD0002053,CUST00329,2024-09-06 04:04:32,23.0,322.64,Toys,United States,Returned,9.78,0.1587,6243.05,6233.27
ORD0002054,CUST00095,2024-09-01 17:28:58,25.0,325.89,Sports,Germany,Cancelled,2.0,0.2629,6005.34,6003.34
ORD0002055,CUST00228,2024-11-03 04:50:03,28.0,433.61,Toys,Australia,Cancelled,2.25,0.1387,10457.11,10454.86
ORD0002056,CUST00329,2024-02-22 20:28:17,2.0,447.15,Toys,Sweden,Completed,14.77,0.0838,819.36,804.59
ORD0002057,CUST00002,2024-06-04 14:26:20,13.0,460.02,Beauty,France,Processing,14.98,0.0693,5565.83,5550.85
ORD0002058,CUST00103,2023-04-20 15:38:16,24.0,48.78,Books,Italy,Cancelled,10.47,0.2623,863.64,853.17
ORD0002059,CUST00161,2022-05-08 17:49:59,16.0,272.75,Beauty,United Kingdom,Cancelled,10.8,0.0513,4140.13,4129.33
ORD0002060,CUST00057,2024-03-02 07:00:42,15.0,370.64,Sports,Germany,Returned,1.35,0.1278,4849.08,4847.73
ORD0002061,CUST00128,2024-03-13 03:30:56,25.0,378.83,Beauty,United Kingdom,Unknown,12.91,0.0562,8938.49,8925.58
ORD0002062,CUST00366,2024-10-25 02:37:08,10.0,303.95,Clothing,Sweden,Completed,12.62,0.232,2334.34,2321.7200000000003
ORD0002063,CUST00426,2024-09-09 02:48:05,14.0,84.64,Clothing,Australia,Unknown,3.74,0.1423,1016.34,1012.6
ORD0002064,CUST00391,2024-02-20 12:33:15,10.0,399.01,Home & Garden,Spain,Cancelled,2.6,0.1053,3569.94,3567.34
ORD0002065,CUST00434,2024-08-18 16:37:53,25.0,360.48,Electronics,Netherlands,Completed,3.09,0.1083,8036.0,8032.91
ORD0002066,CUST00352,2024-06-08 08:25:27,14.0,44.44,Home & Garden,Belgium,Shipped,2.53,0.2557,463.07,460.54
ORD0002067,CUST00406,2024-12-30 20:00:44,26.0,232.71,Electronics,Sweden,Returned,15.24,0.1661,5045.48,5030.24
ORD0002068,CUST00164,2024-06-24 08:11:27,23.0,88.23,Electronics,Italy,Shipped,4.91,0.2154,1592.18,1587.27
ORD0002069,CUST00245,2024-12-05 05:39:52,9.0,169.73,Electronics,Spain,Completed,6.29,0.2691,1116.5,1110.21
ORD0002070,CUST00377,2022-07-27 09:36:22,25.0,10.51,Home & Garden,United Kingdom,Processing,4.34,0.2705,191.68,187.34
ORD0002071,CUST00134,2024-03-08 08:56:30,14.0,201.06,Toys,United Kingdom,Completed,23.95,0.0986,2537.3,2513.3500000000004
ORD0002072,CUST00352,2024-08-18 07:21:03,3.0,275.61,Books,United Kingdom,Processing,21.37,0.2857,590.6,569.23
ORD0002073,CUST00424,2024-05-07 05:16:15,20.0,310.36,Clothing,Spain,Cancelled,5.76,0.0075,6160.65,6154.889999999999
ORD0002074,CUST00410,2023-03-14 18:09:57,16.0,332.25,Toys,Australia,Completed,8.19,0.1131,4714.76,4706.570000000001
ORD0002076,CUST00213,2024-05-22 18:16:34,10.0,108.91,Books,Belgium,Processing,12.3,0.0824,999.36,987.0600000000001
ORD0002078,CUST00449,2023-08-10 03:30:36,11.0,425.99,Clothing,Australia,Processing,16.78,0.0908,4260.41,4243.63
ORD0002079,CUST00484,2024-11-20 03:46:21,11.0,79.57,Beauty,Sweden,Processing,13.08,0.1837,714.48,701.4
ORD0002080,CUST00453,2024-08-09 12:25:31,21.0,487.42,Home & Garden,United Kingdom,Shipped,22.47,0.1315,8889.81,8867.34
ORD0002081,CUST00115,2024-01-09 01:15:38,21.0,421.51,Sports,Belgium,Processing,4.11,0.218,6922.04,6917.93
ORD0002082,CUST00486,2024-01-09 22:05:48,22.0,251.19,Books,Belgium,Cancelled,20.1,0.2685,4042.4,4022.3
ORD0002083,CUST00473,2024-08-04 21:52:36,13.0,490.74,Toys,France,Completed,19.8,0.2023,5089.02,5069.22
ORD0002084,CUST00332,2024-08-25 16:16:58,7.0,50.04,Electronics,Belgium,Processing,3.18,0.0613,328.81,325.63
ORD0002085,CUST00321,2024-03-29 19:42:21,23.0,152.58,Home & Garden,Belgium,Cancelled,9.96,0.2798,2527.43,2517.47
ORD0002086,CUST00465,2024-02-04 13:19:18,17.0,319.65,Electronics,Australia,Processing,4.25,0.0793,5003.13,4998.88
ORD0002087,CUST00499,2023-12-20 08:26:57,2.0,175.98,Books,France,Shipped,6.37,0.045,336.12,329.75
ORD0002088,CUST00102,2024-04-11 15:59:45,12.0,464.29,Books,Germany,Shipped,6.58,0.027,5421.05,5414.47
ORD0002089,CUST00360,2022-09-20 03:40:41,25.0,34.21,Clothing,Sweden,Returned,13.91,0.169,710.71,696.8000000000001
ORD0002090,CUST00026,2024-06-04 17:54:58,10.0,275.38,Beauty,Germany,Returned,10.29,0.0341,2659.9,2649.61
ORD0002091,CUST00317,2023-10-29 06:40:35,18.0,296.05,Sports,United States,Processing,23.69,0.0416,5107.22,5083.530000000001
ORD0002092,CUST00308,2024-04-11 00:50:46,22.0,326.88,Sports,Netherlands,Cancelled,3.16,0.09,6544.14,6540.9800000000005
ORD0002093,CUST00077,2024-02-04 14:06:40,27.0,128.95,Home & Garden,Netherlands,Processing,24.34,0.0845,3187.45,3163.1099999999997
ORD0002094,CUST00491,2024-05-22 21:15:51,11.0,183.24,Beauty,Spain,Shipped,5.77,0.1813,1650.2,1644.43
ORD0002095,CUST00088,2024-08-08 07:05:13,16.0,422.07,Home & Garden,Netherlands,Cancelled,19.32,0.245,5098.61,5079.29
ORD0002096,CUST00061,2024-01-06 11:33:37,17.0,98.68,Beauty,Belgium,Completed,8.47,0.2284,1294.41,1285.94
ORD0002097,CUST00368,2024-07-23 05:09:45,19.0,413.69,Toys,United Kingdom,Processing,3.58,0.0787,7241.52,7237.9400000000005
ORD0002099,CUST00472,2024-12-26 12:14:31,3.0,381.45,Clothing,Spain,Returned,7.72,0.2897,812.83,805.11
ORD0002100,CUST00233,2024-11-17 06:35:53,21.0,357.23,Books,Germany,Returned,16.47,0.0025,7483.08,7466.61
ORD0002101,CUST00345,2024-02-07 15:12:40,27.0,104.94,Toys,United States,Shipped,14.16,0.2639,2085.65,2071.4900000000002
ORD0002102,CUST00061,2024-03-28 04:20:31,26.0,285.05,Books,United Kingdom,Processing,11.79,0.0599,6967.36,6955.57
ORD0002103,CUST00366,2024-03-19 21:27:07,16.0,434.06,Books,Spain,Processing,12.4,0.2842,4971.2,4958.8
ORD0002104,CUST00098,2023-02-18 12:45:41,6.0,216.91,Clothing,Belgium,Completed,18.31,0.1027,1167.8,1149.49
ORD0002105,CUST00148,2024-02-07 15:55:27,25.0,483.35,Electronics,Australia,Completed,2.19,0.1321,10487.49,10485.3
ORD0002107,CUST00221,2024-11-28 13:38:46,11.0,72.68,Electronics,United Kingdom,Processing,22.4,0.1763,658.53,636.13
ORD0002108,CUST00106,2022-12-01 20:54:18,15.0,195.63,Books,United Kingdom,Returned,1.44,0.0954,2654.5,2653.06
ORD0002109,CUST00422,2024-04-19 21:26:45,15.0,475.92,Beauty,Spain,Cancelled,3.52,0.1661,5953.05,5949.53
ORD0002110,CUST00373,2024-09-19 23:51:20,16.0,160.88,Sports,United Kingdom,Shipped,17.92,0.2192,2009.84,1991.9199999999998
ORD0002111,CUST00097,2024-06-11 11:07:38,10.0,434.25,Home & Garden,Germany,Cancelled,10.93,0.0127,4287.35,4276.42
ORD0002112,CUST00093,2024-06-07 15:43:14,12.0,440.8,Clothing,United Kingdom,Shipped,10.09,0.0034,5271.62,5261.53
ORD0002113,CUST00406,2024-02-26 16:17:09,28.0,176.07,Beauty,France,Processing,3.42,0.1374,4252.58,4249.16
ORD0002114,CUST00015,2023-03-27 19:10:39,13.0,43.0,Home & Garden,Sweden,Cancelled,12.67,0.0396,536.86,524.19
ORD0002115,CUST00500,2024-04-11 16:08:52,4.0,362.69,Beauty,France,Processing,3.16,0.1993,1161.62,1158.4599999999998
ORD0002116,CUST00121,2023-12-02 13:37:46,7.0,156.79,Clothing,Italy,Processing,11.92,0.0642,1027.07,1015.15
ORD0002117,CUST00465,2024-04-06 10:29:28,22.0,391.79,Sports,United Kingdom,Cancelled,19.09,0.1299,7499.72,7480.63
ORD0002119,CUST00351,2024-09-08 08:40:21,26.0,243.41,Sports,Netherlands,Shipped,12.02,0.1645,5287.6,5275.58
ORD0002120,CUST00235,2022-05-14 04:34:10,27.0,389.29,Clothing,United States,Shipped,24.8,0.0348,10145.05,10120.25
ORD0002121,CUST00006,2024-07-01 02:17:36,27.0,192.11,Books,Spain,Processing,17.17,0.0069,5151.18,5134.01
ORD0002122,CUST00069,2024-12-04 10:26:30,27.0,222.4,Home & Garden,Italy,Completed,21.03,0.0153,5912.93,5891.900000000001
ORD0002123,CUST00166,2024-09-26 03:26:51,15.0,189.03,Clothing,France,Completed,10.37,0.2863,2023.66,2013.2900000000002
ORD0002124,CUST00204,2024-09-23 17:55:43,8.0,184.62,Toys,United States,Shipped,19.2,0.0427,1413.89,1394.69
ORD0002125,CUST00109,2024-10-04 00:46:22,7.0,263.68,Toys,Belgium,Returned,1.01,0.2125,1453.54,1452.53
ORD0002126,CUST00197,2024-10-02 03:15:43,15.0,404.69,Beauty,Sweden,Processing,3.07,0.0204,5946.51,5943.4400000000005
ORD0002127,CUST00217,2024-10-12 20:59:15,23.0,181.84,Beauty,Germany,Returned,5.08,0.0324,4046.81,4041.73
ORD0002129,CUST00038,2022-05-29 00:16:27,8.0,335.86,Toys,Germany,Processing,21.14,0.1395,2312.06,2290.92
ORD0002130,CUST00286,2024-01-23 19:36:40,28.0,135.82,Electronics,Italy,Returned,8.66,0.2855,2717.21,2708.55
ORD0002131,CUST00027,2024-05-09 06:30:13,12.0,139.85,Books,Australia,Returned,16.37,0.2835,1202.43,1186.0600000000002
ORD0002132,CUST00477,2024-04-01 04:52:51,13.0,466.81,Home & Garden,Spain,Shipped,17.73,0.2339,4649.1,4631.370000000001
ORD0002133,CUST00242,2024-12-18 17:17:05,11.0,362.18,Home & Garden,Sweden,Cancelled,14.65,0.1806,3264.47,3249.8199999999997
ORD0002134,CUST00182,2022-03-12 16:48:20,17.0,289.23,Books,Netherlands,Returned,8.93,0.1365,4245.75,4236.82
ORD0002135,CUST00003,2024-04-08 12:15:12,29.0,324.39,Toys,Spain,Completed,14.43,0.1069,8401.67,8387.24
ORD0002136,CUST00259,2024-08-28 15:37:48,17.0,16.11,Electronics,Sweden,Shipped,8.56,0.2841,196.06,187.5
ORD0002137,CUST00196,2023-04-15 22:17:29,24.0,309.62,Home & Garden,Italy,Completed,2.1,0.1809,6086.63,6084.53
ORD0002138,CUST00203,2024-09-17 16:36:55,4.0,255.49,Beauty,Netherlands,Completed,24.82,0.1737,844.45,819.63
ORD0002139,CUST00190,2024-02-21 08:32:59,21.0,273.56,Toys,Australia,Returned,3.18,0.0696,5344.92,5341.74
ORD0002140,CUST00496,2024-12-12 12:08:54,8.0,180.67,Books,Italy,Cancelled,1.81,0.014,1425.12,1423.31
ORD0002141,CUST00287,2022-03-05 21:15:02,5.0,42.11,Sports,Spain,Processing,21.96,0.2836,150.84,128.88
ORD0002142,CUST00298,2024-03-10 15:52:13,26.0,97.88,Toys,Australia,Shipped,7.55,0.0941,2305.41,2297.8599999999997
ORD0002143,CUST00134,2024-03-06 23:16:13,16.0,475.45,Beauty,Italy,Processing,16.26,0.1328,6596.96,6580.7
ORD0002145,CUST00477,2024-05-11 17:21:22,28.0,234.14,Sports,Australia,Processing,9.79,0.2511,4909.73,4899.94
ORD0002146,CUST00450,2024-06-30 18:52:01,22.0,27.78,Home & Garden,Australia,Cancelled,6.55,0.0083,606.09,599.5400000000001
ORD0002147,CUST00068,2024-02-04 19:34:47,29.0,20.23,Toys,Germany,Shipped,8.58,0.2502,439.89,431.31
ORD0002148,CUST00163,2024-10-02 20:03:42,15.0,359.01,Sports,United Kingdom,Cancelled,10.27,0.0421,5158.44,5148.169999999999
ORD0002149,CUST00272,2024-06-17 03:11:48,12.0,269.74,Electronics,Netherlands,Completed,18.01,0.266,2375.87,2357.8599999999997
ORD0002150,CUST00073,2024-04-11 03:09:35,5.0,255.09,Beauty,Belgium,Processing,12.79,0.2189,996.25,983.46
ORD0002151,CUST00060,2023-05-02 15:32:15,23.0,122.7,Home & Garden,United States,Returned,23.59,0.0494,2682.69,2659.1
ORD0002152,CUST00023,2024-02-19 15:50:55,16.0,372.76,Clothing,Sweden,Returned,1.05,0.1697,4952.04,4950.99
ORD0002153,CUST00256,2023-03-13 12:27:48,14.0,85.37,Beauty,Italy,Completed,12.58,0.0938,1083.07,1070.49
ORD0002154,CUST00383,2023-07-15 03:51:06,10.0,96.18,Toys,Germany,Processing,14.61,0.0535,910.34,895.73
ORD0002155,CUST00475,2024-06-16 00:41:32,7.0,231.17,Clothing,Spain,Shipped,23.0,0.2578,1201.02,1178.02
ORD0002156,CUST00145,2024-12-16 14:38:15,13.0,144.21,Beauty,France,Cancelled,1.23,0.1211,1647.7,1646.47
ORD0002158,CUST00314,2024-11-18 04:19:53,28.0,323.15,Beauty,Spain,Shipped,21.34,0.051,8586.74,8565.4
ORD0002159,CUST00390,2024-12-25 21:37:38,29.0,326.01,Clothing,Italy,Returned,6.05,0.1149,8367.99,8361.94
ORD0002160,CUST00136,2024-03-14 02:08:19,5.0,412.52,Toys,Australia,Shipped,21.91,0.2615,1523.23,1501.32
ORD0002161,CUST00161,2023-11-08 22:52:59,29.0,209.73,Toys,Spain,Processing,0.48,0.1089,5419.82,5419.34
ORD0002162,CUST00458,2024-03-05 01:45:38,3.0,37.93,Electronics,Germany,Completed,18.31,0.2855,81.3,62.989999999999995
ORD0002163,CUST00162,2024-02-03 04:03:04,15.0,137.92,Beauty,Netherlands,Cancelled,23.33,0.2839,1481.47,1458.14
ORD0002165,CUST00285,2024-11-27 06:50:59,15.0,298.73,Clothing,United Kingdom,Shipped,10.98,0.0532,4242.56,4231.580000000001
ORD0002166,CUST00473,2024-09-12 07:35:37,14.0,355.3,Beauty,Spain,Shipped,1.12,0.2588,3686.88,3685.76
ORD0002167,CUST00326,2024-11-05 23:57:04,20.0,5.17,Sports,Sweden,Shipped,23.0,0.1178,91.22,68.22
ORD0002168,CUST00226,2024-01-21 16:04:00,19.0,259.83,Toys,Sweden,Cancelled,11.76,0.0013,4930.35,4918.59
ORD0002170,CUST00028,2024-03-30 06:27:20,10.0,285.26,Home & Garden,United Kingdom,Shipped,17.25,0.1793,2341.13,2323.88
ORD0002171,CUST00094,2022-02-25 17:02:29,21.0,460.5,Beauty,Sweden,Completed,12.05,0.2398,7351.51,7339.46
ORD0002172,CUST00241,2024-04-11 01:27:47,5.0,484.26,Toys,United Kingdom,Processing,3.11,0.04,2324.45,2321.3399999999997
ORD0002173,CUST00084,2024-10-01 04:03:02,27.0,270.97,Beauty,Italy,Shipped,5.36,0.0332,7073.29,7067.93
ORD0002174,CUST00240,2024-06-18 11:49:16,23.0,229.92,Clothing,Italy,Completed,1.61,0.2766,3825.45,3823.8399999999997
ORD0002175,CUST00060,2024-02-08 19:36:40,20.0,472.59,Electronics,United States,Returned,14.36,0.2253,7322.31,7307.950000000001
ORD0002176,CUST00021,2024-06-20 11:15:42,29.0,337.29,Books,Belgium,Cancelled,15.55,0.1769,8051.08,8035.53
ORD0002177,CUST00183,2024-05-21 06:10:19,20.0,33.85,Sports,Italy,Cancelled,12.64,0.2308,520.75,508.11
ORD0002178,CUST00249,2024-06-26 18:37:46,25.0,233.66,Home & Garden,Germany,Cancelled,20.43,0.1287,5089.7,5069.2699999999995
ORD0002179,CUST00253,2022-06-24 17:57:50,6.0,121.26,Sports,United Kingdom,Returned,21.53,0.2275,562.04,540.51
ORD0002180,CUST00434,2024-10-06 12:41:10,4.0,235.7,Toys,Italy,Returned,15.39,0.1115,837.68,822.29
ORD0002182,CUST00064,2024-05-15 18:32:53,22.0,291.7,Home & Garden,Belgium,Shipped,17.38,0.2187,5013.91,4996.53
ORD0002183,CUST00048,2022-11-13 11:44:35,16.0,179.35,Beauty,Sweden,Cancelled,10.45,0.1259,2508.32,2497.8700000000003
ORD0002184,CUST00445,2024-04-20 08:09:26,18.0,83.39,Sports,United Kingdom,Shipped,14.14,0.2944,1059.12,1044.9799999999998
ORD0002185,CUST00093,2024-11-20 06:19:55,5.0,252.6,Sports,Belgium,Returned,16.23,0.1048,1130.64,1114.41
ORD0002186,CUST00087,2024-10-18 05:54:58,22.0,415.36,Electronics,Belgium,Returned,8.76,0.2765,6611.29,6602.53
ORD0002187,CUST00261,2024-11-15 10:55:28,4.0,332.51,Books,Sweden,Unknown,22.93,0.2799,957.76,934.83
ORD0002188,CUST00140,2024-08-06 17:50:46,13.0,170.18,Toys,United Kingdom,Returned,3.35,0.0726,2051.72,2048.37
ORD0002189,CUST00457,2022-11-26 22:42:09,19.0,467.86,Home & Garden,Spain,Cancelled,16.79,0.2395,6760.34,6743.55
ORD0002190,CUST00299,2024-01-02 14:27:16,23.0,456.24,Home & Garden,Spain,Processing,0.11,0.1299,9130.41,9130.3
ORD0002191,CUST00270,2024-10-24 19:32:16,2.0,105.86,Toys,Belgium,Processing,23.12,0.2753,153.43,130.31
ORD0002192,CUST00293,2024-03-11 03:01:25,13.0,21.15,Clothing,France,Processing,2.81,0.135,237.83,235.02
ORD0002193,CUST00214,2024-12-23 10:52:22,11.0,371.04,Toys,Belgium,Cancelled,2.37,0.2233,3170.05,3167.6800000000003
ORD0002194,CUST00040,2024-04-05 14:21:12,22.0,414.06,Beauty,Australia,Processing,8.33,0.1401,7833.1,7824.77
ORD0002195,CUST00394,2024-07-12 10:43:44,29.0,483.98,Books,United Kingdom,Processing,9.34,0.0683,13076.8,13067.46
ORD0002196,CUST00347,2022-05-27 11:57:12,4.0,445.08,Sports,Italy,Shipped,5.36,0.0598,1673.86,1668.5
ORD0002197,CUST00455,2023-05-26 13:15:00,22.0,300.87,Electronics,United Kingdom,Unknown,14.63,0.1276,5774.54,5759.91
ORD0002198,CUST00014,2024-04-20 09:41:35,20.0,265.73,Clothing,Australia,Returned,11.07,0.2266,4110.31,4099.240000000001
ORD0002199,CUST00349,2022-07-09 12:09:07,20.0,15.38,Home & Garden,Netherlands,Processing,0.85,0.1815,251.77,250.92000000000002
ORD0002200,CUST00202,2024-05-25 01:48:56,15.0,124.46,Beauty,United Kingdom,Completed,7.99,0.2066,1481.2,1473.21
ORD0002201,CUST00303,2024-12-26 20:17:28,4.0,230.62,Beauty,United States,Shipped,20.26,0.0847,844.35,824.09
ORD0002202,CUST00488,2024-02-11 04:38:35,9.0,314.81,Books,Netherlands,Processing,17.24,0.1444,2424.16,2406.92
ORD0002203,CUST00429,2024-05-05 15:35:45,7.0,279.29,Beauty,Italy,Shipped,18.12,0.0133,1929.03,1910.91
ORD0002205,CUST00042,2024-06-27 17:41:02,19.0,140.96,Electronics,Spain,Returned,7.77,0.297,1882.8,1875.03
ORD0002207,CUST00338,2024-07-05 08:34:25,6.0,45.44,Toys,Netherlands,Completed,6.81,0.0033,271.74,264.93
ORD0002208,CUST00233,2024-09-01 00:42:33,20.0,207.71,Home & Garden,United States,Returned,20.79,0.0509,3942.75,3921.96
ORD0002209,CUST00490,2024-04-14 14:13:47,15.0,375.46,Sports,Belgium,Cancelled,24.51,0.1958,4529.17,4504.66
ORD0002210,CUST00305,2024-09-12 13:03:47,15.0,347.16,Toys,Belgium,Returned,12.35,0.1836,4251.32,4238.969999999999
ORD0002211,CUST00003,2024-05-07 22:28:53,25.0,495.34,Clothing,United Kingdom,Processing,0.24,0.2364,9456.04,9455.800000000001
ORD0002212,CUST00497,2024-01-18 00:41:01,20.0,140.03,Books,Germany,Completed,3.5,0.0762,2587.19,2583.69
ORD0002213,CUST00336,2024-08-29 16:51:39,9.0,249.85,Clothing,Australia,Returned,8.05,0.2291,1733.48,1725.43
ORD0002214,CUST00487,2024-06-24 23:13:00,4.0,165.77,Sports,Belgium,Shipped,14.46,0.2064,526.22,511.76000000000005
ORD0002215,CUST00167,2024-10-11 02:29:44,18.0,221.14,Toys,Italy,Processing,1.88,0.0968,3595.21,3593.33
ORD0002216,CUST00376,2024-12-18 04:43:08,18.0,428.69,Sports,Australia,Returned,23.58,0.1636,6454.01,6430.43
ORD0002217,CUST00491,2024-11-05 12:53:25,5.0,342.58,Home & Garden,Sweden,Shipped,9.13,0.0442,1637.19,1628.06
ORD0002218,CUST00292,2024-02-20 05:21:05,20.0,441.4,Clothing,Belgium,Cancelled,22.81,0.1358,7629.16,7606.349999999999
ORD0002219,CUST00109,2024-12-01 06:20:31,23.0,102.95,Clothing,United States,Processing,19.51,0.2644,1741.79,1722.28
ORD0002220,CUST00025,2024-11-07 07:03:42,11.0,436.87,Clothing,United States,Returned,18.89,0.1264,4198.15,4179.259999999999
ORD0002221,CUST00330,2024-04-19 21:19:21,5.0,31.29,Beauty,Australia,Unknown,15.17,0.2519,117.04,101.87
ORD0002222,CUST00166,2024-11-05 23:16:08,22.0,444.47,Toys,Italy,Cancelled,15.67,0.1771,8046.6,8030.93
ORD0002223,CUST00029,2024-10-15 20:43:06,26.0,165.54,Clothing,France,Returned,15.95,0.0576,4056.13,4040.1800000000003
ORD0002224,CUST00037,2024-07-31 11:51:56,4.0,158.32,Toys,Belgium,Cancelled,15.72,0.1743,522.9,507.17999999999995
ORD0002225,CUST00488,2024-08-21 21:45:50,29.0,256.78,Toys,Sweden,Cancelled,13.84,0.1518,6316.22,6302.38
ORD0002226,CUST00196,2022-05-24 18:33:06,12.0,470.43,Electronics,Spain,Returned,24.66,0.1196,4970.0,4945.34
ORD0002227,CUST00205,2023-02-01 09:11:59,2.0,25.32,Home & Garden,France,Cancelled,18.31,0.0359,48.82,30.51
ORD0002228,CUST00092,2023-01-08 22:50:09,13.0,177.09,Toys,United Kingdom,Completed,19.42,0.125,2014.4,1994.98
ORD0002229,CUST00495,2024-10-26 09:05:56,10.0,428.5,Beauty,Italy,Shipped,21.81,0.0218,4191.59,4169.78
ORD0002230,CUST00444,2023-09-12 16:42:48,9.0,198.93,Books,Italy,Completed,5.39,0.0296,1737.38,1731.99
ORD0002231,CUST00046,2024-01-08 23:11:09,10.0,100.78,Electronics,Germany,Returned,2.1,0.1248,882.03,879.93
ORD0002232,CUST00437,2024-03-21 20:46:35,7.0,213.26,Toys,Spain,Cancelled,12.07,0.0916,1356.08,1344.01
ORD0002233,CUST00084,2024-05-30 21:06:34,4.0,193.7,Beauty,Australia,Returned,12.85,0.2777,559.64,546.79
ORD0002234,CUST00400,2024-06-05 06:36:17,19.0,457.83,Beauty,Italy,Completed,20.73,0.1127,7718.42,7697.6900000000005
ORD0002235,CUST00146,2024-09-08 08:02:34,10.0,381.32,Clothing,Netherlands,Processing,11.09,0.2274,2946.08,2934.99
ORD0002236,CUST00386,2024-09-11 00:19:16,3.0,253.3,Sports,United States,Cancelled,14.27,0.1591,639.0,624.73
ORD0002237,CUST00079,2024-02-16 20:05:31,25.0,494.2,Sports,Belgium,Shipped,13.18,0.2112,9745.62,9732.44
ORD0002238,CUST00153,2024-07-09 15:00:28,21.0,233.44,Toys,United Kingdom,Completed,0.96,0.078,4519.87,4518.91
ORD0002239,CUST00411,2024-06-16 21:52:21,29.0,30.53,Beauty,United States,Processing,15.38,0.2826,635.16,619.78
ORD0002240,CUST00377,2023-04-27 17:24:52,19.0,132.24,Clothing,Italy,Completed,20.7,0.159,2113.06,2092.36
ORD0002241,CUST00463,2024-09-23 00:18:28,21.0,218.88,Electronics,Netherlands,Processing,3.94,0.2494,3450.12,3446.18
ORD0002242,CUST00309,2024-02-20 23:40:49,2.0,79.72,Electronics,Italy,Returned,14.86,0.1095,141.98,127.11999999999999
ORD0002243,CUST00184,2024-09-15 11:05:55,27.0,473.86,Home & Garden,Italy,Processing,14.84,0.0301,12409.11,12394.27
ORD0002244,CUST00050,2024-11-19 03:17:41,20.0,383.77,Sports,United States,Completed,4.1,0.2021,6124.2,6120.099999999999
ORD0002245,CUST00189,2024-07-18 02:16:27,10.0,135.24,Clothing,United Kingdom,Unknown,3.09,0.0023,1349.29,1346.2
ORD0002246,CUST00103,2024-01-31 14:28:11,2.0,296.02,Electronics,Germany,Cancelled,24.5,0.1426,507.62,483.12
ORD0002247,CUST00229,2024-12-09 20:38:51,2.0,361.14,Electronics,Italy,Cancelled,9.84,0.0578,680.53,670.6899999999999
ORD0002248,CUST00199,2024-07-04 00:44:23,28.0,470.73,Books,United States,Shipped,5.69,0.1882,10699.88,10694.189999999999
