TransactionID,OrderID,CustomerID,TransactionDate,Amount,PaymentMethod,Status,Currency
TXN00004308,ORD0001489,CUST00008,2022-02-28 13:12:19,1640.98,Credit Card,Success,USD
TXN00004309,ORD0001691,CUST00287,2022-05-14 14:41:29,1846.35,PayPal,Success,GBP
TXN00004310,ORD0000089,CUST00086,2023-07-20 19:14:35,864.72,Credit Card,Success,GBP
TXN00004311,ORD0000695,CUST00059,2022-11-23 12:17:49,1969.47,Debit Card,Success,USD
TXN00004312,ORD0000183,CUST00455,2023-09-05 21:10:21,435.24,PayPal,Success,EUR
TXN00004313,ORD0002235,CUST00340,2023-04-23 19:25:53,1430.16,Debit Card,Success,GBP
TXN00004314,ORD0000042,CUST00319,2022-05-18 00:36:17,1070.35,Bank Transfer,Success,GBP
TXN00004315,ORD0000424,CUST00494,2023-05-21 06:02:57,1634.72,PayPal,Success,GBP
TXN00004316,ORD0002315,CUST00394,2023-04-02 04:03:54,956.16,Credit Card,Success,USD
TXN00004317,ORD0000704,CUST00277,2023-12-06 18:17:40,1568.96,Debit Card,Success,GBP
TXN00004318,ORD0002438,CUST00268,2022-06-17 00:44:03,1860.69,Debit Card,Success,GBP
TXN00004319,ORD0000191,CUST00497,2023-05-23 14:47:15,1465.93,Bank Transfer,Success,EUR
TXN00004320,ORD0000680,CUST00183,2023-05-25 04:00:27,1553.31,Bank Transfer,Success,GBP
TXN00004321,ORD0000763,CUST00491,2022-11-11 06:11:09,139.01,Bank Transfer,Success,GBP
TXN00004322,ORD0000319,CUST00410,2022-06-16 13:32:03,413.89,Bank Transfer,Success,USD
TXN00004323,ORD0001522,CUST00234,2022-12-03 11:16:45,1948.74,Credit Card,Success,EUR
TXN00004324,ORD0001226,CUST00218,2022-09-27 12:54:32,1387.91,Bank Transfer,Success,GBP
TXN00004325,ORD0000976,CUST00491,2023-07-23 17:34:28,1125.09,PayPal,Refunded,GBP
TXN00004326,ORD0000134,CUST00086,2024-08-20 04:08:32,737.12,Credit Card,Success,GBP
TXN00004327,ORD0001145,CUST00321,2022-11-30 03:55:53,93.56,PayPal,Success,GBP
TXN00004328,ORD0001062,CUST00211,2023-10-14 15:29:11,741.43,PayPal,Success,USD
TXN00004329,ORD0002221,CUST00023,2024-01-10 05:11:01,1000.33,Credit Card,Failed,USD
TXN00004330,ORD0002345,CUST00111,2024-03-25 19:42:04,426.86,Debit Card,Pending,USD
TXN00004331,ORD0000142,CUST00226,2022-06-01 06:30:39,350.41,Bank Transfer,Success,USD
TXN00004332,ORD0002396,CUST00076,2023-01-05 22:49:55,1019.29,Debit Card,Success,EUR
TXN00004333,ORD0000923,CUST00073,2023-10-25 03:45:17,1173.88,Credit Card,Success,USD
TXN00004334,ORD0000711,CUST00500,2023-11-26 21:33:14,483.64,Bank Transfer,Success,EUR
TXN00004335,ORD0000643,CUST00315,2023-05-08 22:33:21,1176.84,PayPal,Failed,GBP
TXN00004336,ORD0001428,CUST00398,2022-03-13 03:15:21,1801.18,Debit Card,Success,USD
TXN00004337,ORD0000789,CUST00337,2022-01-25 22:38:21,948.98,Credit Card,Success,GBP
TXN00004338,ORD0001013,CUST00108,2024-08-22 08:00:46,1715.49,Credit Card,Success,GBP
TXN00004339,ORD0000845,CUST00189,2023-02-17 20:02:34,1854.91,Bank Transfer,Failed,EUR
TXN00004340,ORD0000710,CUST00430,2022-08-21 12:43:01,189.33,PayPal,Success,GBP
TXN00004341,ORD0000027,CUST00369,2024-12-18 22:44:16,196.14,PayPal,Success,USD
TXN00004342,ORD0000688,CUST00117,2024-09-26 08:24:40,954.71,Credit Card,Success,USD
TXN00004343,ORD0001003,CUST00421,2022-06-19 11:43:04,1178.26,PayPal,Refunded,USD
TXN00004344,ORD0001465,CUST00233,2023-03-17 08:51:20,854.64,Debit Card,Success,USD
TXN00004345,ORD0000276,CUST00028,2022-05-16 08:42:14,656.27,Debit Card,Pending,GBP
TXN00004346,ORD0000167,CUST00360,2022-02-24 16:03:35,1283.78,PayPal,Success,GBP
TXN00004347,ORD0000631,CUST00368,2023-07-04 16:50:19,9.15,PayPal,Success,EUR
TXN00004348,ORD0001533,CUST00135,2022-10-03 11:08:45,1936.31,Credit Card,Success,GBP
TXN00004349,ORD0001358,CUST00062,2023-12-11 08:30:40,468.0,PayPal,Success,USD
TXN00004350,ORD0001410,CUST00058,2023-08-18 20:45:15,1834.61,PayPal,Success,GBP
TXN00004351,ORD0000244,CUST00141,2024-08-14 11:39:33,222.48,Bank Transfer,Success,GBP
TXN00004352,ORD0000465,CUST00311,2024-04-02 02:27:27,479.98,Debit Card,Success,GBP
TXN00004353,ORD0000927,CUST00331,2022-07-09 13:00:01,473.57,Bank Transfer,Success,USD
TXN00004354,ORD0001383,CUST00110,2024-12-17 07:42:04,1992.33,Bank Transfer,Success,GBP
TXN00004355,ORD0001162,CUST00270,2024-07-08 05:28:20,14.18,Credit Card,Success,GBP
TXN00004356,ORD0001346,CUST00368,2024-03-24 13:44:02,1281.08,PayPal,Success,GBP
TXN00004357,ORD0000137,CUST00386,2024-01-05 14:31:54,1740.02,Credit Card,Success,GBP
TXN00004358,ORD0000926,CUST00428,2024-05-22 05:42:01,1346.19,Debit Card,Success,GBP
TXN00004359,ORD0001659,CUST00329,2022-04-04 10:16:06,728.65,Credit Card,Failed,GBP
TXN00004360,ORD0002380,CUST00333,2024-07-28 22:42:37,1916.83,Bank Transfer,Success,USD
TXN00004361,ORD0002066,CUST00410,2022-07-24 11:41:09,1787.57,Bank Transfer,Success,GBP
TXN00004362,ORD0002271,CUST00326,2024-01-13 13:38:49,870.74,Credit Card,Success,GBP
TXN00004363,ORD0002295,CUST00093,2022-01-11 10:46:59,1148.79,PayPal,Success,EUR
TXN00004364,ORD0001167,CUST00328,2023-02-27 01:02:24,1935.2,Debit Card,Success,GBP
TXN00004365,ORD0000853,CUST00453,2023-07-15 18:33:20,1965.21,PayPal,Success,EUR
TXN00004366,ORD0000794,CUST00050,2022-07-21 14:23:45,902.4,PayPal,Success,GBP
TXN00004367,ORD0001006,CUST00477,2023-01-01 01:48:19,1695.46,Credit Card,Success,GBP
TXN00004368,ORD0000790,CUST00058,2024-03-09 20:50:41,607.45,Credit Card,Success,GBP
TXN00004369,ORD0000665,CUST00103,2024-03-29 07:53:49,746.77,PayPal,Success,USD
TXN00004370,ORD0001207,CUST00048,2024-05-16 12:28:14,333.82,Bank Transfer,Refunded,USD
TXN00004371,ORD0001009,CUST00244,2023-06-26 02:10:16,422.32,PayPal,Success,GBP
TXN00004372,ORD0001615,CUST00240,2023-09-17 18:51:52,1315.46,Credit Card,Success,USD
TXN00004373,ORD0000669,CUST00166,2022-09-10 21:13:59,1024.01,Bank Transfer,Success,GBP
TXN00004374,ORD0002426,CUST00168,2022-08-01 14:07:44,466.11,Credit Card,Success,GBP
TXN00004375,ORD0001748,CUST00249,2023-05-30 00:35:36,808.8,Credit Card,Success,USD
TXN00004376,ORD0000542,CUST00146,2024-05-15 21:37:25,749.5,Bank Transfer,Success,USD
TXN00004377,ORD0000030,CUST00429,2023-10-28 02:39:17,1974.78,PayPal,Success,GBP
TXN00004378,ORD0002202,CUST00031,2023-10-09 08:42:09,1707.86,PayPal,Success,GBP
TXN00004379,ORD0000110,CUST00201,2022-04-01 16:09:35,778.99,Credit Card,Success,EUR
TXN00004380,ORD0001421,CUST00070,2023-05-20 00:33:55,1828.26,PayPal,Pending,EUR
TXN00004381,ORD0002312,CUST00456,2024-06-25 12:57:33,688.56,Credit Card,Pending,GBP
TXN00004382,ORD0002206,CUST00308,2024-02-26 17:25:50,1337.46,Debit Card,Success,EUR
TXN00004383,ORD0000945,CUST00186,2023-10-08 11:26:06,1933.47,PayPal,Success,GBP
TXN00004384,ORD0000502,CUST00491,2023-11-30 17:00:05,783.61,Credit Card,Success,EUR
TXN00004385,ORD0000518,CUST00252,2024-04-17 04:12:13,1361.37,Bank Transfer,Success,USD
TXN00004386,ORD0001104,CUST00392,2023-11-18 22:27:59,595.37,Credit Card,Success,EUR
TXN00004387,ORD0001107,CUST00226,2023-03-11 05:56:06,536.29,Credit Card,Success,USD
TXN00004388,ORD0000371,CUST00294,2023-04-09 22:29:07,1150.44,PayPal,Refunded,GBP
TXN00004389,ORD0000663,CUST00145,2022-09-18 08:12:10,1958.63,Credit Card,Success,GBP
TXN00004390,ORD0002375,CUST00108,2022-08-03 17:10:48,909.0,Bank Transfer,Success,USD
TXN00004391,ORD0000236,CUST00150,2024-02-05 09:37:46,1875.59,Bank Transfer,Success,GBP
TXN00004392,ORD0001820,CUST00111,2023-06-09 21:28:18,1829.16,Bank Transfer,Success,GBP
TXN00004393,ORD0001366,CUST00184,2024-03-03 13:56:47,511.26,Debit Card,Pending,EUR
TXN00004394,ORD0002452,CUST00312,2023-06-08 22:54:30,806.63,PayPal,Success,GBP
TXN00004395,ORD0001609,CUST00244,2024-11-05 17:51:46,1288.39,Bank Transfer,Success,GBP
TXN00004396,ORD0001283,CUST00280,2023-03-11 08:45:22,1038.5,Debit Card,Success,GBP
TXN00004397,ORD0002463,CUST00351,2024-04-20 22:58:14,196.44,Debit Card,Refunded,USD
TXN00004398,ORD0000549,CUST00226,2024-09-09 01:05:43,1987.43,Debit Card,Success,GBP
TXN00004399,ORD0000232,CUST00249,2023-06-12 10:49:37,1506.54,PayPal,Success,GBP
TXN00004400,ORD0000483,CUST00447,2024-07-02 22:12:17,878.2,PayPal,Success,EUR
TXN00004401,ORD0000585,CUST00404,2023-10-18 11:58:52,1238.25,Bank Transfer,Success,EUR
TXN00004402,ORD0000995,CUST00025,2023-07-20 00:04:57,179.71,Bank Transfer,Failed,USD
TXN00004403,ORD0002034,CUST00473,2023-05-08 22:49:06,993.13,Bank Transfer,Success,USD
TXN00004404,ORD0001645,CUST00287,2024-08-11 06:26:56,1862.01,PayPal,Success,GBP
TXN00004405,ORD0000812,CUST00314,2023-03-24 10:38:04,1793.72,Credit Card,Success,USD
TXN00004406,ORD0000309,CUST00096,2022-10-04 03:56:11,678.07,Bank Transfer,Pending,GBP
TXN00004407,ORD0001971,CUST00357,2024-02-19 21:04:42,1065.08,Credit Card,Success,GBP
TXN00004408,ORD0001884,CUST00148,2022-07-20 05:37:21,1396.28,PayPal,Success,GBP
TXN00004409,ORD0001266,CUST00005,2023-04-19 02:08:16,683.32,Debit Card,Success,GBP
TXN00004410,ORD0002409,CUST00407,2024-08-12 09:50:26,134.43,PayPal,Success,GBP
TXN00004411,ORD0001523,CUST00482,2022-07-04 07:52:56,1013.36,PayPal,Refunded,GBP
TXN00004412,ORD0001139,CUST00255,2022-05-09 21:38:21,1205.26,PayPal,Success,USD
TXN00004413,ORD0000656,CUST00375,2024-12-12 19:37:56,16.65,Debit Card,Success,GBP
TXN00004414,ORD0000269,CUST00393,2023-10-28 00:59:45,195.67,Bank Transfer,Success,USD
TXN00004415,ORD0000061,CUST00393,2023-06-01 04:50:50,418.54,PayPal,Success,USD
TXN00004416,ORD0001573,CUST00226,2022-02-09 10:49:19,699.36,Bank Transfer,Success,EUR
TXN00004417,ORD0000747,CUST00169,2022-07-31 11:07:04,1084.4,Credit Card,Success,GBP
TXN00004418,ORD0002439,CUST00011,2022-01-10 17:17:54,591.22,Bank Transfer,Success,USD
TXN00004419,ORD0001099,CUST00003,2022-03-03 05:01:12,555.99,PayPal,Success,USD
TXN00004420,ORD0000381,CUST00342,2022-03-08 14:29:36,1739.35,Bank Transfer,Success,EUR
TXN00004421,ORD0002320,CUST00072,2022-08-31 05:58:53,294.38,Bank Transfer,Failed,GBP
TXN00004422,ORD0000833,CUST00218,2023-04-22 15:52:18,993.44,Debit Card,Failed,GBP
TXN00004423,ORD0001836,CUST00293,2023-08-02 15:56:26,1905.89,Debit Card,Success,GBP
TXN00004424,ORD0001401,CUST00188,2024-09-19 21:47:59,1251.9,Credit Card,Success,GBP
TXN00004425,ORD0000401,CUST00420,2022-12-23 15:06:58,1435.82,Bank Transfer,Success,USD
TXN00004426,ORD0002401,CUST00300,2024-06-29 20:00:58,865.32,Bank Transfer,Success,EUR
TXN00004427,ORD0000543,CUST00151,2024-10-02 14:35:10,44.76,Credit Card,Success,GBP
TXN00004428,ORD0000741,CUST00243,2022-12-27 12:55:34,1294.03,PayPal,Success,GBP
TXN00004429,ORD0001621,CUST00018,2022-04-24 00:14:53,1265.69,Credit Card,Success,GBP
TXN00004430,ORD0001829,CUST00348,2023-01-03 06:25:23,225.3,Credit Card,Success,GBP
TXN00004431,ORD0000312,CUST00357,2022-07-23 16:48:08,927.01,Debit Card,Success,EUR
TXN00004432,ORD0000939,CUST00241,2024-09-25 07:44:49,1831.08,Bank Transfer,Success,EUR
TXN00004433,ORD0000410,CUST00308,2022-06-29 18:51:33,414.14,Bank Transfer,Success,GBP
TXN00004434,ORD0001973,CUST00253,2023-05-22 09:21:59,924.89,Bank Transfer,Success,GBP
TXN00004435,ORD0001526,CUST00285,2023-05-09 00:40:08,924.9,Debit Card,Success,EUR
TXN00004436,ORD0000951,CUST00283,2022-04-18 13:33:01,1622.47,Debit Card,Success,GBP
TXN00004437,ORD0001642,CUST00340,2022-11-20 15:37:28,1650.03,Credit Card,Success,USD
TXN00004438,ORD0000525,CUST00087,2022-01-09 15:39:13,1519.74,Bank Transfer,Success,EUR
TXN00004439,ORD0001735,CUST00300,2023-05-19 06:43:22,734.08,Credit Card,Success,USD
TXN00004440,ORD0001123,CUST00033,2023-06-13 01:30:01,148.71,Bank Transfer,Success,GBP
TXN00004441,ORD0001940,CUST00299,2024-01-17 11:25:36,702.22,Bank Transfer,Success,GBP
TXN00004442,ORD0001305,CUST00434,2022-02-22 11:45:23,1361.18,Credit Card,Success,EUR
TXN00004443,ORD0000620,CUST00160,2024-03-21 13:37:33,1406.98,Bank Transfer,Success,GBP
TXN00004444,ORD0002084,CUST00366,2022-11-14 01:04:26,1930.18,Credit Card,Success,GBP
TXN00004445,ORD0001633,CUST00264,2024-09-10 23:31:44,910.01,PayPal,Success,USD
TXN00004446,ORD0001032,CUST00124,2024-09-10 08:08:31,1266.71,Bank Transfer,Failed,EUR
TXN00004447,ORD0001570,CUST00243,2023-10-24 06:36:22,1080.69,Bank Transfer,Failed,GBP
TXN00004448,ORD0000422,CUST00467,2024-05-13 00:15:28,305.48,Debit Card,Success,GBP
TXN00004449,ORD0000582,CUST00378,2022-10-10 23:00:29,925.1,Bank Transfer,Success,USD
TXN00004450,ORD0000105,CUST00386,2024-11-25 10:36:51,1091.95,Credit Card,Success,GBP
TXN00004451,ORD0001744,CUST00308,2022-06-05 22:02:30,1901.75,PayPal,Success,GBP
TXN00004452,ORD0000494,CUST00122,2023-03-18 00:54:45,736.25,Bank Transfer,Pending,EUR
TXN00004453,ORD0001838,CUST00236,2023-04-17 02:26:34,1960.3,Credit Card,Success,GBP
TXN00004454,ORD0000937,CUST00275,2023-03-18 17:49:11,1086.89,Debit Card,Success,GBP
TXN00004455,ORD0000109,CUST00421,2024-03-18 11:53:04,488.73,Debit Card,Success,GBP
TXN00004456,ORD0000019,CUST00142,2024-03-26 05:39:35,387.37,Bank Transfer,Success,GBP
TXN00004457,ORD0002340,CUST00385,2024-08-16 08:01:06,287.68,Bank Transfer,Success,USD
TXN00004458,ORD0002430,CUST00427,2023-08-19 01:47:37,908.6,Bank Transfer,Pending,USD
TXN00004459,ORD0000649,CUST00476,2023-08-23 08:37:21,48.74,PayPal,Success,USD
TXN00004460,ORD0002184,CUST00324,2024-06-29 23:49:32,892.87,Bank Transfer,Success,USD
TXN00004461,ORD0001101,CUST00329,2024-08-21 01:52:06,1976.87,Bank Transfer,Success,USD
TXN00004462,ORD0001292,CUST00221,2024-02-02 03:59:24,1341.86,Credit Card,Success,GBP
TXN00004463,ORD0000563,CUST00164,2022-08-12 19:24:27,1520.77,Credit Card,Success,GBP
TXN00004464,ORD0001108,CUST00287,2024-02-16 01:51:31,242.42,PayPal,Success,USD
TXN00004465,ORD0000251,CUST00312,2024-12-08 10:30:38,948.84,PayPal,Success,GBP
TXN00004466,ORD0000783,CUST00429,2022-12-11 23:56:53,576.02,Debit Card,Pending,GBP
TXN00004467,ORD0000681,CUST00406,2023-10-20 05:16:47,1788.72,Debit Card,Success,GBP
TXN00004468,ORD0000434,CUST00371,2023-11-29 12:05:44,366.68,Bank Transfer,Success,USD
TXN00004469,ORD0000258,CUST00365,2024-09-17 01:04:47,920.17,Bank Transfer,Success,GBP
TXN00004470,ORD0001450,CUST00056,2023-11-17 04:03:04,1178.16,Debit Card,Success,USD
TXN00004471,ORD0000944,CUST00137,2023-03-31 15:27:39,1030.51,Debit Card,Success,GBP
TXN00004472,ORD0001360,CUST00303,2024-09-26 02:12:20,1661.34,Debit Card,Success,EUR
TXN00004473,ORD0001453,CUST00365,2023-10-05 00:10:29,466.75,Debit Card,Failed,GBP
TXN00004474,ORD0000041,CUST00407,2022-08-21 13:23:42,757.9,Bank Transfer,Success,USD
TXN00004475,ORD0001302,CUST00081,2022-01-10 21:19:07,1585.21,Bank Transfer,Success,GBP
TXN00004476,ORD0000386,CUST00018,2022-07-21 12:55:46,1058.5,PayPal,Success,GBP
TXN00004477,ORD0001110,CUST00309,2023-07-24 00:26:02,807.22,Bank Transfer,Success,EUR
TXN00004478,ORD0000860,CUST00421,2024-03-11 12:17:56,63.74,Bank Transfer,Success,GBP
TXN00004479,ORD0000572,CUST00236,2024-12-29 03:15:09,1508.0,Credit Card,Success,GBP
TXN00004480,ORD0000412,CUST00240,2022-09-18 12:38:33,1944.5,PayPal,Success,USD
TXN00004481,ORD0002384,CUST00124,2023-07-27 23:08:27,1242.47,PayPal,Success,GBP
TXN00004482,ORD0000431,CUST00045,2023-03-24 06:11:04,1713.8,Debit Card,Success,USD
TXN00004483,ORD0001227,CUST00147,2022-11-21 21:42:26,1036.17,PayPal,Success,GBP
TXN00004484,ORD0000974,CUST00104,2022-04-19 02:37:23,467.2,Bank Transfer,Pending,GBP
TXN00004485,ORD0000203,CUST00134,2024-03-27 20:16:34,33.81,PayPal,Pending,USD
TXN00004486,ORD0002120,CUST00427,2022-12-06 07:58:57,1308.53,Debit Card,Success,USD
TXN00004487,ORD0001809,CUST00215,2022-09-26 13:12:23,988.75,Debit Card,Success,GBP
TXN00004488,ORD0001988,CUST00184,2024-04-24 02:06:17,1565.29,Credit Card,Pending,USD
TXN00004489,ORD0002422,CUST00318,2022-06-14 10:47:29,1390.89,Credit Card,Success,USD
TXN00004490,ORD0001889,CUST00196,2022-07-27 17:39:31,1975.96,Debit Card,Success,USD
TXN00004491,ORD0000573,CUST00149,2022-10-23 19:30:38,1023.07,Credit Card,Success,GBP
TXN00004492,ORD0001069,CUST00162,2022-04-08 17:39:47,857.21,Bank Transfer,Success,GBP
TXN00004493,ORD0001910,CUST00182,2022-07-16 04:38:04,577.05,Bank Transfer,Success,GBP
TXN00004494,ORD0002480,CUST00257,2022-11-07 23:17:31,956.34,Bank Transfer,Success,GBP
TXN00004495,ORD0000520,CUST00058,2024-07-31 06:54:47,1746.38,Bank Transfer,Success,GBP
TXN00004496,ORD0001534,CUST00299,2022-08-11 11:21:10,89.67,Bank Transfer,Success,GBP
TXN00004497,ORD0001030,CUST00114,2024-09-29 04:51:24,1955.91,Debit Card,Success,EUR
TXN00004498,ORD0000538,CUST00287,2022-01-12 00:07:16,1986.65,Debit Card,Success,USD
TXN00004499,ORD0000629,CUST00160,2024-08-31 20:58:19,1197.65,Bank Transfer,Success,GBP
TXN00004500,ORD0000383,CUST00136,2023-04-19 14:21:24,666.43,Credit Card,Success,USD
TXN00004501,ORD0002056,CUST00079,2024-08-27 10:56:10,449.98,Debit Card,Success,USD
TXN00004502,ORD0002234,CUST00248,2022-05-24 20:31:50,556.6,Debit Card,Success,GBP
TXN00004503,ORD0000968,CUST00004,2022-04-02 15:06:04,104.96,PayPal,Success,GBP
TXN00004504,ORD0001042,CUST00073,2023-08-09 21:24:25,952.85,PayPal,Pending,GBP
TXN00004505,ORD0001317,CUST00480,2022-01-13 14:32:36,119.36,Bank Transfer,Success,USD
TXN00004506,ORD0002211,CUST00323,2022-05-20 13:53:14,1438.36,Debit Card,Success,GBP
TXN00004507,ORD0000449,CUST00227,2024-03-18 03:44:29,747.0,Debit Card,Pending,GBP
TXN00004508,ORD0002420,CUST00199,2023-01-16 04:53:05,402.73,Credit Card,Success,GBP
TXN00004509,ORD0000739,CUST00361,2023-10-08 06:02:29,1091.98,PayPal,Success,USD
TXN00004510,ORD0000031,CUST00102,2023-02-12 14:37:19,1947.65,Bank Transfer,Success,USD
TXN00004511,ORD0001240,CUST00162,2024-01-31 11:17:38,1391.79,Bank Transfer,Success,GBP
TXN00004512,ORD0002224,CUST00287,2022-09-06 18:51:16,986.03,PayPal,Success,GBP
TXN00004513,ORD0001979,CUST00055,2022-11-13 20:04:09,1554.94,Bank Transfer,Success,USD
TXN00004514,ORD0002018,CUST00092,2024-05-08 15:51:51,1476.27,Credit Card,Success,EUR
TXN00004515,ORD0000170,CUST00309,2023-12-21 12:49:44,1784.01,PayPal,Failed,USD
TXN00004516,ORD0001768,CUST00463,2023-06-20 22:47:49,413.31,Debit Card,Success,EUR
TXN00004517,ORD0002019,CUST00174,2022-02-07 15:11:16,1718.46,Debit Card,Success,GBP
TXN00004518,ORD0001566,CUST00437,2024-04-07 05:31:40,605.55,Debit Card,Success,GBP
TXN00004519,ORD0002354,CUST00447,2022-09-14 09:51:02,1882.29,Bank Transfer,Success,USD
TXN00004520,ORD0000813,CUST00197,2024-01-03 16:47:13,565.72,Credit Card,Success,GBP
TXN00004521,ORD0000856,CUST00474,2023-09-20 15:09:25,1854.06,Debit Card,Success,GBP
TXN00004522,ORD0000961,CUST00431,2024-03-16 17:50:25,1927.76,Bank Transfer,Pending,GBP
TXN00004523,ORD0000697,CUST00275,2022-05-16 07:01:15,295.26,Credit Card,Success,GBP
TXN00004524,ORD0002413,CUST00152,2024-10-30 06:51:42,1949.13,PayPal,Success,GBP
TXN00004525,ORD0002415,CUST00323,2023-12-10 09:56:11,176.02,PayPal,Refunded,EUR
TXN00004526,ORD0002287,CUST00050,2022-10-02 20:50:40,441.04,Debit Card,Success,GBP
TXN00004527,ORD0001762,CUST00079,2022-10-08 15:41:12,891.12,PayPal,Success,GBP
TXN00004528,ORD0001452,CUST00457,2023-06-28 20:12:56,1987.23,Debit Card,Success,GBP
TXN00004529,ORD0000391,CUST00048,2024-01-16 18:39:50,979.68,Debit Card,Success,EUR
TXN00004530,ORD0001467,CUST00258,2023-12-23 04:55:14,1103.07,Bank Transfer,Success,USD
TXN00004531,ORD0000235,CUST00053,2023-05-14 10:06:45,1390.38,PayPal,Pending,GBP
TXN00004532,ORD0000680,CUST00475,2023-02-09 10:12:12,1936.75,Credit Card,Failed,GBP
TXN00004533,ORD0001394,CUST00064,2023-07-19 04:36:27,1567.79,Bank Transfer,Success,USD
TXN00004534,ORD0001914,CUST00104,2024-05-23 02:25:06,452.19,Bank Transfer,Success,GBP
TXN00004535,ORD0002224,CUST00230,2024-09-02 03:38:22,609.47,Credit Card,Success,EUR
TXN00004536,ORD0001188,CUST00050,2023-02-17 15:24:57,199.77,PayPal,Success,USD
TXN00004537,ORD0001775,CUST00281,2024-01-22 14:36:53,1290.68,Bank Transfer,Success,GBP
TXN00004538,ORD0001127,CUST00107,2022-07-30 18:01:08,365.58,Credit Card,Success,EUR
TXN00004539,ORD0000235,CUST00045,2023-08-12 14:46:26,518.52,Debit Card,Success,GBP
TXN00004540,ORD0002129,CUST00048,2022-08-29 09:40:55,1776.79,Credit Card,Success,GBP
TXN00004541,ORD0001367,CUST00457,2024-06-06 08:34:51,656.88,Credit Card,Failed,GBP
TXN00004542,ORD0002063,CUST00134,2022-02-20 18:54:44,1135.46,Bank Transfer,Success,USD
TXN00004543,ORD0001472,CUST00218,2023-05-21 13:04:04,798.14,Bank Transfer,Success,GBP
TXN00004544,ORD0002160,CUST00070,2022-08-10 06:45:47,152.69,Bank Transfer,Success,GBP
TXN00004545,ORD0002173,CUST00442,2024-08-18 23:30:32,728.91,Bank Transfer,Success,GBP
TXN00004546,ORD0000787,CUST00382,2022-05-21 04:10:10,819.1,PayPal,Success,EUR
TXN00004547,ORD0002218,CUST00359,2024-03-04 16:46:57,1791.92,Bank Transfer,Refunded,GBP
TXN00004548,ORD0000704,CUST00404,2024-11-06 11:21:57,652.28,Bank Transfer,Success,GBP
TXN00004549,ORD0001314,CUST00304,2023-12-06 14:26:15,761.59,Bank Transfer,Success,USD
TXN00004550,ORD0001791,CUST00233,2023-08-18 01:22:54,1566.88,Bank Transfer,Success,USD
TXN00004551,ORD0001958,CUST00269,2024-10-18 16:00:28,1519.12,Bank Transfer,Success,EUR
TXN00004552,ORD0000553,CUST00313,2024-05-10 07:09:06,1597.58,Debit Card,Success,GBP
TXN00004553,ORD0001657,CUST00177,2023-01-10 12:26:50,1907.77,PayPal,Success,EUR
TXN00004554,ORD0000705,CUST00375,2022-06-08 20:09:15,1592.14,Credit Card,Success,GBP
TXN00004555,ORD0000074,CUST00140,2023-09-02 17:17:43,818.18,Debit Card,Success,GBP
TXN00004556,ORD0002081,CUST00218,2022-03-24 11:34:46,1643.91,PayPal,Success,EUR
TXN00004557,ORD0001091,CUST00037,2024-05-03 10:09:00,1019.81,PayPal,Success,USD
TXN00004558,ORD0001630,CUST00258,2022-10-10 04:29:46,559.04,Bank Transfer,Success,USD
TXN00004559,ORD0001976,CUST00477,2023-11-14 19:06:32,609.32,Debit Card,Success,EUR
TXN00004560,ORD0000514,CUST00384,2022-07-07 20:35:18,451.57,Debit Card,Success,USD
TXN00004561,ORD0002395,CUST00360,2024-09-29 15:00:46,294.26,Debit Card,Failed,GBP
TXN00004562,ORD0000690,CUST00373,2023-12-30 05:06:17,373.06,Credit Card,Pending,EUR
TXN00004563,ORD0001485,CUST00093,2022-09-30 16:56:27,131.04,Bank Transfer,Success,GBP
TXN00004564,ORD0001250,CUST00331,2022-04-09 08:48:46,1777.46,Credit Card,Success,USD
TXN00004565,ORD0000888,CUST00467,2023-12-12 04:24:40,1862.36,Bank Transfer,Success,GBP
TXN00004566,ORD0001307,CUST00034,2024-12-03 23:13:05,1175.61,Credit Card,Success,GBP
TXN00004567,ORD0001529,CUST00251,2022-12-01 02:20:08,1681.78,Credit Card,Pending,USD
TXN00004568,ORD0000329,CUST00193,2022-11-05 01:56:59,371.22,Debit Card,Success,GBP
TXN00004569,ORD0002399,CUST00086,2023-11-20 00:26:44,1803.84,Credit Card,Pending,USD
TXN00004570,ORD0001605,CUST00277,2022-12-04 12:24:35,1015.19,Bank Transfer,Success,EUR
TXN00004571,ORD0000692,CUST00086,2024-05-26 21:31:12,138.99,PayPal,Success,GBP
TXN00004572,ORD0002276,CUST00081,2024-10-15 02:56:13,286.92,Credit Card,Success,USD
TXN00004573,ORD0000652,CUST00191,2024-06-23 23:12:11,621.41,Debit Card,Refunded,USD
TXN00004574,ORD0000708,CUST00314,2022-10-17 04:07:00,91.9,Credit Card,Success,USD
TXN00004575,ORD0000752,CUST00372,2022-02-15 11:08:11,622.04,Bank Transfer,Success,USD
TXN00004576,ORD0001436,CUST00296,2023-05-22 03:32:50,124.56,Bank Transfer,Success,GBP
TXN00004577,ORD0000036,CUST00045,2022-10-10 09:35:41,475.88,Debit Card,Pending,GBP
TXN00004578,ORD0000436,CUST00249,2022-09-26 00:54:05,535.01,Bank Transfer,Success,GBP
TXN00004579,ORD0002185,CUST00162,2022-08-30 01:57:50,1988.77,PayPal,Success,GBP
TXN00004580,ORD0000752,CUST00198,2024-06-14 18:59:53,474.92,Credit Card,Success,USD
TXN00004581,ORD0001445,CUST00031,2024-05-30 14:37:02,482.18,Debit Card,Failed,GBP
