OrderID,CustomerID,InvoiceDate,Quantity,UnitPrice,ProductCategory,Country,OrderStatus,ShippingCost,DiscountPct,Revenue
ORD0001862,CUST00173,2024-03-06 22:27:26,14.0,379.8,Sports,United Kingdom,Cancelled,12.84,0.2139,4179.85
ORD0001863,CUST00011,2024-07-28 02:24:30,14.0,54.24,Electronics,United States,Returned,20.08,0.0121,750.17
ORD0001864,CUST00167,2024-01-15 12:23:04,15.0,253.81,Home & Garden,Italy,Cancelled,9.34,0.1159,3365.9
ORD0001865,CUST00236,2023-10-19 06:56:11,8.0,407.59,Electronics,United Kingdom,Completed,9.7,0.1219,2863.24
ORD0001866,CUST00291,2024-07-18 21:54:33,29.0,468.18,Home & Garden,United States,Processing,2.39,0.0501,12897.0
ORD0001867,CUST00462,2024-06-12 13:36:48,15.0,257.49,Electronics,Sweden,Returned,22.86,0.0069,3835.7
ORD0001868,CUST00137,2024-01-08 22:09:46,22.0,475.21,Books,United Kingdom,Processing,2.28,0.04,10036.44
ORD0001869,CUST00357,2024-07-01 09:55:13,29.0,268.54,Clothing,Netherlands,Completed,16.21,0.1964,6258.16
ORD0001870,CUST00302,2024-01-09 15:15:31,27.0,198.0,Sports,France,Processing,10.33,0.2407,4059.22
ORD0001871,CUST00163,2024-05-26 16:46:10,13.0,424.33,Sports,Sweden,Cancelled,10.14,0.2965,3880.71
ORD0001872,CUST00293,2024-05-31 13:52:01,17.0,247.25,Toys,Sweden,Completed,16.99,0.1039,3766.53
ORD0001873,CUST00166,2024-08-10 08:26:49,21.0,236.74,Beauty,Italy,Returned,1.68,0.1798,4077.66
ORD0001874,CUST00051,2024-11-09 22:08:58,24.0,245.92,Electronics,United Kingdom,Shipped,14.84,0.2811,4243.01
ORD0001875,CUST00251,2024-02-08 20:35:45,3.0,423.62,Electronics,France,Completed,19.3,0.0501,1207.19
ORD0001876,CUST00354,2024-09-19 04:29:36,28.0,,Electronics,Netherlands,Shipped,20.71,0.2153,9145.02
ORD0001877,CUST00106,2023-06-06 21:46:29,6.0,202.65,Home & Garden,Australia,Cancelled,4.26,0.2265,940.5
ORD0001878,CUST00255,2024-07-14 06:08:32,5.0,167.65,Beauty,Australia,Completed,22.44,0.0267,815.87
ORD0001879,CUST00416,2024-10-24 01:25:15,22.0,246.73,Electronics,Spain,Completed,16.4,0.2584,4025.45
ORD0001880,CUST00342,2024-05-11 20:44:12,26.0,287.03,Toys,Netherlands,Returned,22.05,0.2439,5642.61
ORD0001881,CUST00086,2024-08-26 18:36:40,17.0,120.31,Books,Australia,Processing,12.13,0.01,2024.82
ORD0001882,CUST00154,2024-05-21 02:31:16,23.0,397.29,Beauty,Belgium,Shipped,13.55,0.0273,8888.21
ORD0001883,CUST00497,2024-06-18 07:43:54,25.0,244.01,Electronics,Australia,Processing,22.98,0.0147,6010.58
ORD0001884,CUST00104,2024-02-11 23:42:09,2.0,168.02,Electronics,Germany,Processing,22.5,0.1004,302.3
ORD0001885,CUST00326,2024-11-25 01:43:34,26.0,54.75,Clothing,France,Cancelled,11.2,0.1528,1205.99
ORD0001886,CUST00499,2022-04-28 00:10:37,15.0,120.56,Books,France,Cancelled,6.86,0.1597,1519.6
ORD0001887,CUST00431,2024-11-26 05:41:24,5.0,474.72,Beauty,Netherlands,Returned,9.83,0.0803,2183.0
ORD0001888,CUST00275,2022-11-29 13:29:05,,153.59,Electronics,United States,Completed,9.69,0.2735,2901.16
ORD0001889,CUST00148,2023-02-16 21:41:55,20.0,85.68,Sports,Netherlands,Returned,7.17,0.1105,1524.25
ORD0001890,CUST00025,2024-04-25 11:13:32,6.0,231.15,Books,Sweden,Shipped,6.71,0.0137,1367.9
ORD0001891,CUST00294,2023-09-17 12:39:57,6.0,154.58,Books,France,Cancelled,21.53,0.0901,843.91
ORD0001892,CUST00412,2022-12-17 21:38:22,27.0,19.03,Beauty,Italy,Returned,1.75,0.1593,431.96
ORD0001893,CUST00320,2024-10-15 12:13:05,18.0,162.59,Home & Garden,Italy,Shipped,16.94,0.1225,2568.11
ORD0001894,CUST00491,2024-02-05 17:06:32,18.0,272.74,Sports,Belgium,Shipped,4.32,0.0822,4505.77
ORD0001895,CUST00368,2024-11-23 20:23:31,4.0,276.53,Sports,Germany,Shipped,8.61,0.0394,1062.54
ORD0001896,CUST00297,2024-02-06 18:58:52,17.0,179.24,Beauty,Sweden,Completed,1.54,0.2457,2298.41
ORD0001897,CUST00304,2024-05-10 19:33:29,25.0,224.48,Home & Garden,Belgium,Shipped,6.75,0.2988,3935.13
ORD0001898,CUST00140,2024-01-27 02:59:59,14.0,482.81,Books,Sweden,Processing,19.21,0.0989,6090.84
ORD0001899,CUST00291,2024-11-07 03:35:30,14.0,189.61,Sports,United States,Returned,22.13,0.1145,2350.6
ORD0001900,CUST00272,2024-07-03 13:49:20,13.0,130.23,Home & Garden,France,Returned,5.54,0.1854,1379.11
ORD0001901,CUST00219,2024-03-22 10:54:38,7.0,122.87,Home & Garden,United States,Shipped,11.59,0.2155,674.74
ORD0001902,CUST00178,2024-11-05 00:00:42,,229.7,Toys,Australia,Returned,11.76,0.1176,2432.25
ORD0001903,CUST00040,2024-09-10 00:45:47,23.0,380.12,Home & Garden,Australia,Returned,21.84,0.2715,6369.1
ORD0001904,CUST00422,2024-04-27 05:25:05,15.0,104.19,Home & Garden,Italy,Returned,19.07,0.168,1300.29
ORD0001905,CUST00259,2024-11-08 07:00:15,,355.08,Beauty,France,Completed,12.83,0.1351,5835.07
ORD0001906,CUST00154,2024-06-17 03:01:05,11.0,12.04,Clothing,Netherlands,Returned,16.77,0.194,106.75
ORD0001907,CUST00340,2024-04-18 18:42:17,15.0,210.34,Home & Garden,United States,Processing,21.18,0.2858,2253.37
ORD0001908,CUST00161,2022-11-07 19:24:38,12.0,388.27,Toys,United States,Returned,0.24,0.2384,3548.48
ORD0001909,CUST00213,2024-06-05 05:43:00,3.0,170.36,Sports,Netherlands,Shipped,10.07,0.012,504.95
ORD0001910,CUST00129,2024-03-11 14:21:27,17.0,282.52,Sports,United States,Returned,22.68,0.0997,4324.0
ORD0001911,CUST00233,2024-09-17 19:23:42,3.0,103.68,Books,United States,Shipped,18.51,0.1412,267.12
ORD0001912,CUST00391,2024-07-31 15:39:08,19.0,371.38,Electronics,Belgium,Processing,13.57,0.0944,6390.11
ORD0001913,CUST00093,2024-12-08 02:33:04,20.0,27.56,Home & Garden,Germany,Shipped,13.24,0.2101,435.39
ORD0001914,CUST00010,2024-08-31 19:55:46,4.0,426.49,Beauty,United Kingdom,,8.69,0.2479,1283.05
ORD0001915,CUST00361,2024-07-19 11:33:26,3.0,100.3,Home & Garden,United Kingdom,Shipped,13.01,0.2194,234.88
ORD0001916,CUST00442,2022-10-17 18:40:32,26.0,437.39,Beauty,France,Returned,16.38,0.2968,7996.89
ORD0001917,CUST00296,2024-07-12 20:54:54,16.0,177.24,Electronics,Spain,Shipped,10.46,0.0818,2603.87
ORD0001918,CUST00110,2024-09-13 15:09:37,12.0,361.76,Electronics,Germany,Shipped,17.85,0.2625,3201.58
ORD0001919,CUST00493,2024-11-15 23:22:44,8.0,160.63,Sports,Germany,Returned,21.53,0.23,989.48
ORD0001920,CUST00381,2024-12-30 07:45:13,24.0,,Beauty,Sweden,Returned,3.87,0.1087,9692.35
ORD0001921,CUST00240,2024-04-14 01:20:38,,64.63,Toys,Sweden,Cancelled,11.29,0.2202,1461.56
ORD0001922,CUST00480,2024-09-04 17:54:16,29.0,90.49,Sports,Netherlands,Shipped,10.2,0.0312,2542.33
ORD0001923,CUST00273,2024-11-10 03:48:23,17.0,247.28,Toys,Spain,Processing,17.19,0.2368,3208.31
ORD0001924,CUST00315,2023-11-05 18:25:14,7.0,42.35,Beauty,Spain,Completed,6.25,0.1597,249.11
ORD0001925,CUST00479,2024-08-07 20:35:15,11.0,99.2,Clothing,Germany,Cancelled,16.01,0.0877,995.5
ORD0001926,CUST00373,2024-08-31 09:48:44,18.0,471.97,Electronics,France,Processing,21.94,0.1967,6824.4
ORD0001927,CUST00031,2024-07-21 19:54:19,1.0,488.28,Books,Belgium,Cancelled,10.45,0.1925,394.29
ORD0001928,CUST00103,2023-07-20 21:08:38,3.0,189.07,Electronics,Belgium,Returned,22.78,0.0628,531.59
ORD0001929,CUST00237,2024-02-27 09:04:15,4.0,461.76,Beauty,Germany,Cancelled,24.83,0.0091,1830.23
ORD0001930,CUST00124,2022-08-22 18:01:37,13.0,273.1,Books,United Kingdom,Cancelled,2.65,0.1301,3088.41
ORD0001931,CUST00383,2023-04-12 11:05:18,6.0,135.97,Home & Garden,United States,Cancelled,5.83,0.1709,676.4
ORD0001932,CUST00433,2024-06-18 02:07:03,26.0,351.65,Toys,Italy,Processing,23.76,0.263,6738.32
ORD0001933,CUST00211,2024-05-03 18:03:46,14.0,329.96,Beauty,Germany,Shipped,23.96,0.2785,3332.93
ORD0001934,CUST00441,2024-11-18 10:09:31,5.0,494.58,Beauty,United Kingdom,Processing,2.44,0.1586,2080.7
ORD0001935,CUST00467,2024-01-26 00:30:29,,133.63,Clothing,Germany,Completed,0.37,0.2261,1654.66
ORD0001936,CUST00325,2022-11-13 05:11:37,15.0,336.52,Home & Garden,Sweden,Completed,4.03,0.1318,4382.5
ORD0001937,CUST00434,2024-06-09 04:12:15,15.0,27.43,Sports,Netherlands,Processing,24.9,0.2238,319.37
ORD0001938,CUST00137,2024-11-15 21:32:24,4.0,58.15,Books,United States,Returned,4.5,0.0614,218.32
ORD0001939,CUST00147,2024-09-07 21:33:14,8.0,3.45,Toys,United Kingdom,Processing,12.56,0.1113,24.53
ORD0001940,CUST00083,2024-04-09 14:15:21,27.0,499.73,Toys,France,Shipped,21.21,0.1903,10925.05
ORD0001941,CUST00352,2024-08-21 11:53:27,16.0,401.43,Beauty,Netherlands,Returned,0.51,0.0054,6388.2
ORD0001942,CUST00121,2023-09-23 11:46:44,28.0,393.68,Sports,Germany,Returned,15.11,0.2167,8634.35
ORD0001943,CUST00123,2024-02-14 02:26:33,16.0,255.6,Books,Sweden,Completed,6.93,0.2507,3064.34
ORD0001944,CUST00077,2024-03-15 12:47:12,4.0,151.08,Sports,Belgium,Completed,21.56,0.1197,531.98
ORD0001945,CUST00015,2023-01-17 12:07:56,13.0,76.91,Toys,France,Cancelled,7.09,0.1344,865.45
ORD0001946,CUST00409,2024-11-17 06:19:53,26.0,143.41,Clothing,United States,Shipped,17.17,0.2554,2776.36
ORD0001947,CUST00159,2024-06-29 06:16:55,28.0,188.92,Electronics,Australia,Shipped,16.86,0.2327,4058.83
ORD0001948,CUST00249,2024-08-05 09:56:50,13.0,378.52,Toys,Spain,Cancelled,5.54,0.0864,4495.61
ORD0001949,CUST00224,2024-06-12 21:30:12,2.0,270.52,Beauty,Spain,Shipped,0.87,0.0972,488.45
ORD0001950,CUST00332,2024-12-17 17:19:20,3.0,40.13,Home & Garden,Italy,Shipped,10.23,0.2037,95.87
ORD0001951,CUST00019,2024-03-19 10:41:16,22.0,10.49,Electronics,Sweden,Cancelled,7.23,0.169,191.78
ORD0001952,CUST00082,2024-04-15 21:51:35,8.0,52.51,Toys,Sweden,Shipped,20.22,0.0487,399.62
ORD0001953,CUST00070,2024-01-12 07:37:18,24.0,206.13,Home & Garden,Italy,Cancelled,20.01,0.093,4487.04
ORD0001954,CUST00133,2023-03-08 12:05:25,15.0,466.7,Beauty,Spain,Cancelled,11.43,0.27,5110.36
ORD0001955,CUST00338,2024-08-01 20:57:10,11.0,319.25,Electronics,Spain,Returned,15.16,0.2065,2786.57
ORD0001956,CUST00091,2024-09-07 05:15:13,9.0,401.21,Beauty,France,Shipped,15.11,0.2958,2542.79
ORD0001957,CUST00437,2024-01-17 09:38:03,7.0,233.99,Toys,Belgium,Shipped,20.68,0.2301,1261.04
ORD0001958,CUST00494,2024-10-07 13:56:44,13.0,181.79,Home & Garden,Australia,Processing,10.63,0.2826,1695.41
ORD0001959,CUST00249,2024-10-30 18:56:49,2.0,55.54,Toys,Spain,Completed,6.89,0.0649,103.87
ORD0001960,CUST00011,2024-01-22 11:41:15,8.0,438.15,Sports,Germany,Shipped,6.63,0.2314,2694.1
ORD0001961,CUST00441,2024-12-14 04:02:12,7.0,391.91,Clothing,United States,Processing,13.4,0.0061,2726.64
ORD0001962,CUST00043,2024-05-01 21:48:16,24.0,85.31,Books,United Kingdom,Shipped,11.23,0.2012,1635.5
ORD0001963,CUST00309,2024-04-25 17:22:01,12.0,256.86,Sports,Germany,Cancelled,11.0,0.1408,2648.33
ORD0001964,CUST00444,2022-04-09 18:29:50,19.0,244.46,Sports,Spain,Completed,2.28,0.104,4161.69
ORD0001965,CUST00462,2024-06-07 01:34:43,7.0,313.11,Toys,United Kingdom,Returned,17.97,0.2587,1624.76
ORD0001966,CUST00460,2023-07-19 13:48:38,10.0,473.17,Books,France,Shipped,5.34,0.2563,3518.97
ORD0001967,CUST00344,2024-09-12 07:41:50,29.0,290.52,Beauty,United Kingdom,Shipped,4.92,0.0067,8368.63
ORD0001968,CUST00454,2024-02-05 01:42:56,25.0,270.8,Electronics,Netherlands,Cancelled,10.32,0.1829,5531.77
ORD0001969,CUST00204,2024-11-22 03:36:03,,26.59,Home & Garden,Belgium,Shipped,5.69,0.1103,378.51
ORD0001970,CUST00371,2024-11-23 07:00:06,3.0,32.86,Sports,United States,Processing,14.6,0.1247,86.29
ORD0001971,CUST00072,2024-04-01 16:03:46,10.0,94.89,Sports,Australia,Processing,9.29,0.2496,712.05
ORD0001972,CUST00058,2024-08-09 17:51:27,6.0,17.69,Toys,Germany,Completed,11.22,0.093,96.27
ORD0001973,CUST00377,2024-02-17 02:37:00,18.0,372.06,Beauty,Netherlands,Completed,13.43,0.2829,4802.48
ORD0001974,CUST00478,2024-02-16 20:28:14,18.0,362.08,Toys,France,Returned,5.09,0.0539,6166.15
ORD0001975,CUST00268,2024-09-14 22:57:08,5.0,69.32,Electronics,Australia,Processing,3.89,0.1988,277.7
ORD0001976,CUST00425,2024-08-13 09:54:14,21.0,418.29,Toys,Sweden,Returned,22.01,0.2016,7013.22
ORD0001977,CUST00487,2024-10-28 00:36:12,29.0,78.66,Sports,Spain,Completed,10.84,0.0757,2108.46
ORD0001978,CUST00477,2024-07-22 23:46:45,7.0,151.64,Home & Garden,Spain,Returned,10.3,0.0974,958.09
ORD0001979,CUST00129,2024-02-11 05:02:18,28.0,125.61,Books,United States,Cancelled,0.89,0.2504,2636.4
ORD0001980,CUST00453,2024-02-05 01:10:46,2.0,187.1,Clothing,Sweden,Shipped,12.45,0.2285,288.7
ORD0001981,CUST00122,2024-08-20 22:44:23,11.0,128.45,Toys,Australia,Cancelled,13.85,0.0987,1273.49
ORD0001982,CUST00063,2024-10-27 06:39:40,13.0,245.24,Clothing,Netherlands,Processing,13.97,0.1602,2677.38
ORD0001983,CUST00414,2024-05-01 17:11:45,23.0,204.59,Beauty,Netherlands,Completed,17.68,0.0185,4618.52
ORD0001984,CUST00169,2024-11-19 05:55:00,5.0,493.3,Books,United States,Returned,4.44,0.0626,2312.1
ORD0001985,CUST00300,2024-10-13 07:32:27,6.0,29.38,Books,Australia,Returned,6.31,0.1457,150.6
ORD0001986,CUST00200,2024-11-08 22:59:17,24.0,72.38,Beauty,France,Cancelled,20.27,0.0258,1692.3
ORD0001987,CUST00384,2023-01-02 12:24:32,26.0,27.83,Beauty,Germany,Shipped,23.68,0.253,540.51
ORD0001988,CUST00479,2024-06-13 05:25:29,,313.48,Toys,Sweden,Completed,3.4,0.2154,7132.74
ORD0001989,CUST00112,2022-08-13 03:04:13,14.0,28.67,Books,Belgium,Processing,12.44,0.2831,287.75
ORD0001990,CUST00055,2022-09-30 02:13:26,12.0,418.47,Electronics,Belgium,Processing,5.35,0.208,3977.14
ORD0001991,CUST00110,2024-04-16 14:57:59,4.0,256.7,Clothing,Germany,Completed,1.5,0.2821,737.14
ORD0001992,CUST00226,2024-06-07 14:20:09,29.0,264.21,Sports,United States,Cancelled,8.14,0.1664,6387.12
ORD0001993,CUST00131,2024-12-01 02:48:37,23.0,281.45,Beauty,Germany,Processing,3.59,0.1801,5307.5
ORD0001994,CUST00302,2024-01-22 17:15:45,6.0,86.65,Electronics,France,Completed,17.75,0.2931,367.52
ORD0001995,CUST00252,2024-07-26 04:18:01,10.0,100.05,Home & Garden,Australia,Cancelled,13.34,0.1926,807.8
ORD0001996,CUST00192,2024-09-28 16:54:35,18.0,160.43,Beauty,Italy,Cancelled,3.6,0.0092,2861.17
ORD0001997,CUST00486,2024-02-13 20:52:33,15.0,297.36,Toys,Germany,Returned,0.23,0.2171,3492.05
ORD0001998,CUST00163,2024-07-30 22:42:44,8.0,106.24,Books,Germany,Shipped,20.2,0.2716,619.08
ORD0001999,CUST00217,2024-07-03 09:57:40,26.0,59.49,Beauty,Sweden,Cancelled,4.4,0.2387,1177.53
ORD0002000,CUST00350,2023-01-18 16:28:12,9.0,485.1,Sports,Spain,Processing,15.16,0.1751,3601.43
ORD0002001,CUST00494,2024-04-17 20:39:58,5.0,12.46,Clothing,United Kingdom,Shipped,8.42,0.2014,49.75
ORD0002002,CUST00451,2024-10-31 13:57:23,10.0,401.64,Sports,United States,Returned,14.64,0.2971,2823.13
ORD0002003,CUST00480,2024-02-26 06:40:24,20.0,394.34,Electronics,Australia,Completed,7.89,0.0272,7672.28
ORD0002004,CUST00186,2024-07-03 13:23:16,6.0,149.66,Sports,Netherlands,Completed,2.17,0.2002,718.19
ORD0002005,CUST00367,2024-05-22 19:34:42,16.0,69.11,Toys,United Kingdom,Returned,5.57,0.085,1011.77
ORD0002006,CUST00421,2023-04-24 17:27:45,24.0,74.1,Books,Spain,Returned,4.7,0.192,1436.95
ORD0002007,CUST00011,2024-09-07 15:32:29,27.0,349.17,Clothing,Italy,Processing,10.7,0.1823,7708.94
ORD0002008,CUST00496,2024-12-17 13:20:59,3.0,321.94,Clothing,Italy,Shipped,16.46,0.046,921.39
ORD0002009,CUST00311,2024-01-14 12:26:50,10.0,391.7,Clothing,Belgium,Cancelled,6.6,0.062,3674.15
ORD0002010,CUST00431,2024-10-14 04:10:15,11.0,468.83,Clothing,Netherlands,Cancelled,0.3,0.1865,4195.33
ORD0002011,CUST00340,2022-03-26 22:19:57,11.0,346.43,Beauty,Germany,Cancelled,12.97,0.0385,3664.02
ORD0002012,CUST00354,2024-12-22 07:19:18,17.0,79.19,Toys,France,Completed,15.14,0.0796,1239.07
ORD0002013,CUST00404,2023-01-08 07:45:45,4.0,122.86,Toys,Italy,Completed,24.07,0.2506,368.29
ORD0002014,CUST00130,2024-08-02 15:47:50,4.0,421.33,Electronics,Germany,Processing,14.74,0.0981,1519.99
ORD0002015,CUST00197,2024-04-30 02:35:28,17.0,105.84,Electronics,Australia,Processing,11.78,0.1464,1535.87
ORD0002016,CUST00328,2024-09-29 02:13:18,9.0,37.65,Sports,United States,Processing,14.34,0.2823,243.19
ORD0002017,CUST00186,2024-12-16 18:02:03,19.0,352.09,Toys,Spain,Returned,23.2,0.0681,6234.14
ORD0002018,CUST00416,2024-09-23 02:58:38,5.0,202.16,Electronics,Australia,Processing,20.71,0.1169,892.64
ORD0002019,CUST00063,2024-07-26 17:43:44,22.0,460.14,Clothing,United States,Cancelled,8.07,0.1819,8281.69
ORD0002020,CUST00444,2023-01-03 04:57:20,24.0,325.65,Home & Garden,Australia,Processing,5.93,0.2266,6044.59
ORD0002021,CUST00440,2024-06-20 19:29:34,6.0,46.57,Sports,Italy,Processing,6.57,0.2705,203.84
ORD0002022,CUST00199,2024-01-04 01:19:02,3.0,474.01,Beauty,Belgium,Completed,12.61,0.2746,1031.54
ORD0002023,CUST00466,2024-06-01 14:47:51,22.0,130.39,Home & Garden,United States,Completed,18.6,0.233,2200.2
ORD0002024,CUST00475,2024-12-22 11:41:48,1.0,169.6,Clothing,United Kingdom,Completed,12.58,0.0685,157.98
ORD0002025,CUST00131,2024-04-26 20:28:51,20.0,202.03,Toys,Australia,Cancelled,1.69,0.0074,4010.7
ORD0002026,CUST00047,2024-12-29 15:09:26,22.0,27.04,Home & Garden,Germany,Shipped,18.09,0.1151,526.41
ORD0002027,CUST00422,2024-10-20 20:39:22,16.0,249.01,Toys,United States,Returned,20.15,0.0425,3814.83
ORD0002028,CUST00121,2023-04-08 00:43:46,23.0,62.97,Sports,Sweden,Cancelled,7.24,0.2131,1139.68
ORD0002029,CUST00108,2024-11-29 18:20:40,11.0,201.38,Toys,Italy,Shipped,16.6,0.1983,1775.91
ORD0002030,CUST00456,2024-03-03 05:25:33,13.0,176.33,Electronics,United Kingdom,Returned,10.66,0.0132,2262.03
ORD0002031,CUST00469,2024-06-19 10:20:23,27.0,386.76,Toys,United Kingdom,Cancelled,22.23,0.251,7821.45
ORD0002032,CUST00324,2024-05-03 04:22:20,10.0,401.88,Clothing,Netherlands,Processing,21.13,0.0746,3719.0
ORD0002033,CUST00451,2024-11-11 10:41:52,3.0,77.98,Books,Belgium,Completed,13.14,0.1297,203.6
ORD0002034,CUST00393,2024-09-07 06:31:05,9.0,184.23,Toys,Italy,,17.29,0.2004,1325.79
ORD0002035,CUST00209,2024-11-02 12:58:17,28.0,187.62,Toys,Spain,Returned,22.08,0.1288,4576.73
ORD0002036,CUST00018,2024-04-16 10:12:19,12.0,76.98,Sports,Netherlands,Returned,12.39,0.1324,801.45
ORD0002037,CUST00444,2022-05-05 10:08:29,23.0,399.53,Electronics,United Kingdom,Returned,7.83,0.0197,9008.16
ORD0002038,CUST00422,2024-10-29 17:03:46,14.0,354.05,Beauty,France,Cancelled,18.84,0.1204,4359.91
ORD0002039,CUST00482,2024-07-09 22:54:01,1.0,96.41,Toys,Spain,Returned,5.5,0.2295,74.28
ORD0002040,CUST00242,2024-10-13 04:47:49,18.0,184.31,Home & Garden,Australia,Returned,9.71,0.2746,2406.57
ORD0002041,CUST00212,2023-06-01 20:46:59,17.0,54.24,Beauty,Netherlands,,21.64,0.124,807.74
ORD0002042,CUST00368,2024-06-13 00:44:11,27.0,314.66,Clothing,United Kingdom,Completed,18.11,0.1271,7416.0
ORD0002043,CUST00449,2022-06-05 23:01:04,9.0,62.0,Books,Spain,Returned,10.1,0.2108,440.37
ORD0002044,CUST00423,2024-03-03 06:30:29,9.0,492.99,Beauty,Sweden,Completed,5.37,0.2828,3182.15
ORD0002045,CUST00358,2024-04-11 08:25:02,23.0,390.67,Books,Germany,Returned,8.9,0.0801,8265.68
ORD0002046,CUST00260,2022-04-14 02:20:59,10.0,196.03,Electronics,United States,Completed,7.1,0.132,1701.54
ORD0002047,CUST00181,2023-10-16 19:11:26,19.0,289.91,Toys,United States,Returned,4.4,0.2388,4192.91
ORD0002048,CUST00309,2024-10-10 04:55:51,29.0,455.8,Home & Garden,United Kingdom,Completed,18.58,0.1829,10800.59
ORD0002049,CUST00417,2024-04-30 20:46:11,15.0,277.72,Sports,Netherlands,Completed,6.3,0.0332,4027.5
ORD0002050,CUST00378,2023-05-23 14:48:24,5.0,88.49,Toys,Germany,Shipped,11.35,0.1883,359.14
ORD0002051,CUST00233,2024-09-26 23:49:40,15.0,190.28,Toys,Belgium,Processing,9.65,0.056,2694.36
ORD0002052,CUST00015,2022-03-22 22:23:05,20.0,421.81,Toys,United States,Returned,24.55,0.1531,7144.62
ORD0002053,CUST00329,2024-09-06 04:04:32,23.0,322.64,Toys,United States,Returned,9.78,0.1587,6243.05
ORD0002054,CUST00095,2024-09-01 17:28:58,25.0,325.89,Sports,Germany,Cancelled,2.0,0.2629,6005.34
ORD0002055,CUST00228,2024-11-03 04:50:03,28.0,433.61,Toys,Australia,Cancelled,2.25,0.1387,10457.11
ORD0002056,CUST00329,2024-02-22 20:28:17,2.0,447.15,Toys,Sweden,Completed,14.77,0.0838,819.36
ORD0002057,CUST00002,2024-06-04 14:26:20,13.0,460.02,Beauty,France,Processing,14.98,0.0693,5565.83
ORD0002058,CUST00103,2023-04-20 15:38:16,24.0,48.78,Books,Italy,Cancelled,10.47,0.2623,863.64
ORD0002059,CUST00161,2022-05-08 17:49:59,16.0,272.75,Beauty,United Kingdom,Cancelled,10.8,0.0513,4140.13
ORD0002060,CUST00057,2024-03-02 07:00:42,15.0,370.64,Sports,Germany,Returned,1.35,0.1278,4849.08
ORD0002061,CUST00128,2024-03-13 03:30:56,25.0,378.83,Beauty,United Kingdom,,12.91,0.0562,8938.49
ORD0002062,CUST00366,2024-10-25 02:37:08,10.0,303.95,Clothing,Sweden,Completed,12.62,0.232,2334.34
ORD0002063,CUST00426,2024-09-09 02:48:05,14.0,84.64,Clothing,Australia,,3.74,0.1423,1016.34
ORD0002064,CUST00391,2024-02-20 12:33:15,10.0,399.01,Home & Garden,Spain,Cancelled,2.6,0.1053,3569.94
ORD0002065,CUST00434,2024-08-18 16:37:53,25.0,360.48,Electronics,Netherlands,Completed,3.09,0.1083,8036.0
ORD0002066,CUST00352,2024-06-08 08:25:27,14.0,44.44,Home & Garden,Belgium,Shipped,2.53,0.2557,463.07
ORD0002067,CUST00406,2024-12-30 20:00:44,26.0,232.71,Electronics,Sweden,Returned,15.24,0.1661,5045.48
ORD0002068,CUST00164,2024-06-24 08:11:27,23.0,88.23,Electronics,Italy,Shipped,4.91,0.2154,1592.18
ORD0002069,CUST00245,2024-12-05 05:39:52,9.0,169.73,Electronics,Spain,Completed,6.29,0.2691,1116.5
ORD0002070,CUST00377,2022-07-27 09:36:22,25.0,10.51,Home & Garden,United Kingdom,Processing,4.34,0.2705,191.68
ORD0002071,CUST00134,2024-03-08 08:56:30,14.0,201.06,Toys,United Kingdom,Completed,23.95,0.0986,2537.3
ORD0002072,CUST00352,2024-08-18 07:21:03,3.0,275.61,Books,United Kingdom,Processing,21.37,0.2857,590.6
ORD0002073,CUST00424,2024-05-07 05:16:15,20.0,310.36,Clothing,Spain,Cancelled,5.76,0.0075,6160.65
ORD0002074,CUST00410,2023-03-14 18:09:57,16.0,332.25,Toys,Australia,Completed,8.19,0.1131,4714.76
ORD0002075,CUST00102,2024-02-02 18:39:18,2.0,,Electronics,United States,Cancelled,5.25,0.2687,611.94
ORD0002076,CUST00213,2024-05-22 18:16:34,10.0,108.91,Books,Belgium,Processing,12.3,0.0824,999.36
ORD0002077,CUST00094,2023-09-04 06:31:34,,61.56,Home & Garden,United Kingdom,,0.49,0.0819,169.55
ORD0002078,CUST00449,2023-08-10 03:30:36,11.0,425.99,Clothing,Australia,Processing,16.78,0.0908,4260.41
ORD0002079,CUST00484,2024-11-20 03:46:21,11.0,79.57,Beauty,Sweden,Processing,13.08,0.1837,714.48
ORD0002080,CUST00453,2024-08-09 12:25:31,21.0,487.42,Home & Garden,United Kingdom,Shipped,22.47,0.1315,8889.81
ORD0002081,CUST00115,2024-01-09 01:15:38,21.0,421.51,Sports,Belgium,Processing,4.11,0.218,6922.04
ORD0002082,CUST00486,2024-01-09 22:05:48,22.0,251.19,Books,Belgium,Cancelled,20.1,0.2685,4042.4
ORD0002083,CUST00473,2024-08-04 21:52:36,13.0,490.74,Toys,France,Completed,19.8,0.2023,5089.02
ORD0002084,CUST00332,2024-08-25 16:16:58,7.0,50.04,Electronics,Belgium,Processing,3.18,0.0613,328.81
ORD0002085,CUST00321,2024-03-29 19:42:21,23.0,152.58,Home & Garden,Belgium,Cancelled,9.96,0.2798,2527.43
ORD0002086,CUST00465,2024-02-04 13:19:18,17.0,319.65,Electronics,Australia,Processing,4.25,0.0793,5003.13
ORD0002087,CUST00499,2023-12-20 08:26:57,2.0,175.98,Books,France,Shipped,6.37,0.045,336.12
ORD0002088,CUST00102,2024-04-11 15:59:45,12.0,464.29,Books,Germany,Shipped,6.58,0.027,5421.05
ORD0002089,CUST00360,2022-09-20 03:40:41,25.0,34.21,Clothing,Sweden,Returned,13.91,0.169,710.71
